,incident_num,lat,lng
30569,E23010032022,32.753248,-117.107240
30570,E23010032023,32.754075,-117.132650
30571,E23010032024,32.794497,-117.256047
30572,E23010032025,32.678993,-117.037407
30573,E23010032026,32.578444,-117.083583
30574,E23010032028,32.703151,-117.112522
30575,E23010032029,32.721422,-117.087623
30576,E23010032030,32.772092,-117.251124
30577,E23010032031,32.745903,-117.102071
30578,E23010032032,32.755467,-117.201201
30579,E23010032034,32.789622,-117.206005
30580,E23010032035,32.734972,-117.106891
30581,E23010032036,32.569271,-117.066740
30582,E23010032037,32.775727,-117.122409
30583,E23010032038,32.896611,-117.206260
30584,E23010032039,32.967024,-117.148357
30585,E23010032040,32.713414,-117.085353
30586,E23010032041,32.847661,-117.268148
30587,E23010032042,32.711558,-117.149448
30588,E23010032043,32.787692,-117.097729
30589,E23010032044,32.711737,-117.144003
30590,E23010032045,32.715738,-117.161084
30591,E23010032046,32.748480,-117.160265
30592,E23010032047,32.563668,-117.044662
30593,E23010032048,32.759031,-117.117891
30594,E23010032049,32.956662,-117.199665
30595,E23010032050,32.759099,-117.125028
30596,E23010032051,32.591519,-117.075399
30597,E23010032052,32.757308,-117.083611
30598,E23010032054,32.732134,-117.096060
30599,E23010032055,32.909632,-117.081401
30600,E23010032056,32.714816,-117.160416
30601,E23010032057,32.966541,-117.186188
30602,E23010032058,32.747878,-117.115609
30603,E23010032059,32.834123,-117.108457
30604,E23010032060,32.755182,-117.212308
30605,E23010032062,32.804840,-117.214120
30606,E23010032063,32.769889,-117.250940
30607,E23010032064,32.556761,-117.040976
30608,E23010032065,32.961638,-117.206716
30609,E23010032066,32.704198,-117.098297
30610,E23010032067,32.949538,-117.235801
30611,E23010032068,32.698051,-117.129492
30612,E23010032069,33.013609,-117.069615
30613,E23010032070,32.759330,-117.179314
30614,E23010032071,32.792778,-117.080675
30615,E23010032072,32.757252,-117.216254
30616,E23010032073,32.815526,-117.156433
30617,E23010032074,32.564692,-117.058337
30618,E23010032075,32.720918,-117.162024
30619,E23010032076,32.716175,-117.084081
30620,E23010032077,32.790964,-117.236234
30621,E23010032078,32.740595,-117.233480
30622,E23010032079,32.571528,-117.064851
30623,E23010032080,32.720001,-117.159534
30624,E23010032081,32.709394,-117.161935
30625,E23010032082,32.770909,-117.070132
30626,E23010032083,32.565976,-117.066729
30627,E23010032084,32.742259,-117.051688
30628,E23010032085,32.727098,-117.170706
30629,E23010032086,32.731396,-117.163026
30630,E23010032087,32.942646,-117.240767
30631,E23010032088,32.755369,-117.142548
30632,E23010032089,32.746301,-117.171337
30633,E23010032090,32.755257,-117.107191
30634,E23010032091,32.665142,-117.024453
30635,E23010032092,32.690832,-117.108312
30636,E23010032093,32.714816,-117.160416
30637,E23010032094,32.744347,-117.190262
30638,E23010032095,32.754922,-117.081432
30639,E23010032096,32.768338,-117.140856
30640,E23010032097,32.719876,-117.166496
30641,E23010032098,32.785785,-117.110354
30642,E23010032099,32.911722,-117.101894
30643,E23010032100,32.802188,-117.154827
30644,E23010032101,32.706559,-117.151523
30645,E23010032102,32.545300,-117.030612
30646,E23010032103,32.719996,-117.160364
30647,E23010032105,32.731437,-117.151428
30648,E23010032106,32.806709,-117.240990
30649,E23010032107,32.826987,-117.139549
30650,E23010032108,32.715810,-117.142488
30651,E23010032109,32.829497,-117.254825
30652,E23010032110,32.769372,-117.160213
30653,E23010032111,32.800498,-117.126452
30654,E23010032112,32.745686,-117.122885
30655,E23010032113,32.802429,-117.236410
30656,E23010032114,32.705370,-117.125103
30657,E23010032116,32.549546,-117.042367
30658,E23010032117,32.736635,-117.158569
30659,E23010032118,32.731392,-117.160285
30660,E23010032119,32.770520,-117.204453
30661,E23010032120,32.768077,-117.251996
30662,E23010032121,32.690274,-117.116316
30663,E23010032122,32.802203,-117.229856
30664,E23010032123,32.558432,-117.048024
30665,E23010032124,32.746435,-117.094467
30666,E23010032125,32.724082,-117.160239
30667,E23010032127,32.722574,-117.230951
30668,E23010032128,32.773110,-117.206124
30669,E23010032130,32.733476,-117.162148
30670,E23010032131,32.742429,-117.252239
30671,E23010032132,32.988562,-117.195909
30672,E23010032133,32.919915,-117.114101
30673,E23010032134,32.698478,-117.125157
30674,E23010032135,32.885534,-117.170262
30675,E23010032136,32.956625,-117.234095
30676,E23010032137,32.825976,-117.236968
30677,E23010032138,32.715738,-117.161084
30678,E23010032139,32.705457,-117.150684
30679,E23010032140,32.745415,-117.172165
30680,E23010032141,32.918273,-117.125032
30681,E23010032142,32.750225,-117.248171
30682,E23010032143,32.745415,-117.172165
30683,E23010032144,32.757915,-117.079264
30684,E23010032145,32.828961,-117.163682
30685,E23010032146,32.711028,-117.151905
30686,E23010032147,32.560490,-117.057498
30687,E23010032148,32.761895,-117.066186
30688,E23010032149,32.701271,-117.112881
30689,E23010032150,32.757795,-117.088989
30690,E23010032152,32.705285,-117.127357
30691,E23010032153,32.720956,-117.157458
30692,E23010032154,32.873812,-117.209617
30693,E23010032155,32.715738,-117.161084
30694,E23010032156,32.565526,-117.092765
30695,E23010032157,32.697559,-117.118833
30696,E23010032158,32.793949,-117.248792
30697,E23010032159,32.753324,-117.116865
30698,E23010032160,32.850169,-117.253557
30699,E23010032161,32.976992,-117.082633
30700,E23010032162,32.722976,-117.167382
30701,E23010032163,32.697542,-117.025832
30702,E23010032164,32.767183,-117.148887
30703,E23010032165,32.796865,-117.031937
30704,E23010032166,32.912844,-117.136567
30705,E23010032167,32.749740,-117.110658
30706,E23010032168,32.666647,-117.052568
30707,E23010032169,32.755398,-117.131418
30708,E23010032170,32.768783,-117.046987
30709,E23010032171,32.757062,-117.106348
30710,E23010032173,32.682233,-116.990456
30711,E23010032174,32.897169,-117.222007
30712,E23010032175,32.557174,-116.979893
30713,E23010032176,32.706287,-117.153437
30714,E23010032177,32.770971,-117.058244
30715,E23010032178,32.711511,-117.165609
30716,E23010032179,32.755328,-117.097575
30717,E23010032180,32.770642,-117.049345
30718,E23010032181,32.795529,-117.251250
30719,E23010032182,32.740247,-117.142353
30720,E23010032183,32.701263,-117.118694
30721,E23010032185,32.715749,-117.161979
30722,E23010032186,32.791134,-117.108594
30723,E23010032187,32.785005,-117.171834
30724,E23010032188,32.705223,-117.138182
30725,E23010032189,32.817281,-117.104177
30726,E23010032190,32.569271,-117.066740
30727,E23010032191,32.990952,-117.216285
30728,E23010032192,32.772175,-117.252550
30729,E23010032193,32.701235,-117.074917
30730,E23010032194,32.748850,-117.079371
30731,E23010032195,32.744854,-117.069283
30732,E23010032196,32.715738,-117.161084
30733,E23010032198,32.572790,-117.084015
30734,E23010032199,32.549562,-117.035166
30735,E23010032200,32.924205,-117.119232
30736,E23010032201,32.900790,-117.157377
30737,E23010032202,32.947525,-117.081591
30738,E23010032203,32.769451,-117.170218
30739,E23010032204,32.800724,-117.233067
30740,E23010032205,32.692328,-117.116333
30741,E23010032206,32.565976,-117.066729
30742,E23010032207,32.724541,-117.105146
30743,E23010032208,32.766506,-117.154254
30744,E23010032209,32.787692,-117.097729
30745,E23010032210,32.784530,-117.085635
30746,E23010032211,32.942120,-117.213151
30747,E23010032212,32.575205,-117.057423
30748,E23010032213,32.739269,-117.125035
30749,E23010032214,32.700319,-117.110341
30750,E23010032215,32.757644,-117.196103
30751,E23010032216,32.748356,-117.247199
30752,E23010032218,32.834544,-117.194740
30753,E23010032219,32.821635,-117.108251
30754,E23010032220,32.715738,-117.161084
30755,E23010032221,32.933983,-117.138367
30756,E23010032223,32.710569,-117.150577
30757,E23010032224,32.753367,-117.106400
30758,E23010032225,32.556551,-117.056457
30759,E23010032226,32.724732,-117.229103
30760,E23010032227,32.807948,-117.213238
30761,E23010032228,32.700752,-117.114677
30762,E23010032229,32.705106,-117.056347
30763,E23010032230,32.728722,-117.157554
30764,E23010032231,32.905472,-117.139473
30765,E23010032232,32.794913,-117.155980
30766,E23010032233,32.743940,-117.136810
30767,E23010032234,32.747382,-117.198063
30768,E23010032235,32.714747,-117.144009
30769,E23010032236,32.748497,-117.128897
30770,E23010032237,32.705189,-117.142410
30771,E23010032238,32.715654,-117.168306
30772,E23010032240,32.745903,-117.102071
30773,E23010032241,32.807948,-117.213238
30774,E23010032242,32.750755,-117.207085
30775,E23010032243,32.801114,-117.234831
30776,E23010032244,32.970746,-117.096395
30777,E23010032245,32.545448,-117.042619
30778,E23010032246,32.765178,-117.063050
30779,E23010032247,32.745087,-117.143713
30780,E23010032248,32.917830,-117.077450
30781,E23010032250,32.804840,-117.214120
30782,E23010032251,32.706530,-117.139845
30783,E23010032252,32.569522,-117.058119
30784,E23010032253,32.756910,-117.093178
30785,E23010032254,32.748194,-117.081507
30786,E23010032255,32.774166,-117.064546
30787,E23010032256,32.755414,-117.125774
30788,E23010032257,32.765926,-117.066925
30789,E23010032258,32.718864,-117.159290
30790,E23010032259,32.697646,-117.055502
30791,E23010032260,32.763134,-117.070673
30792,E23010032261,32.907289,-117.124246
30793,E23010032262,32.714023,-117.173055
30794,E23010032263,32.756453,-117.100820
30795,E23010032264,32.736707,-117.123093
30796,E23010032265,32.708493,-117.130235
30797,E23010032266,32.719873,-117.167405
30798,E23010032267,32.701831,-117.146755
30799,E23010032268,32.712517,-117.048541
30800,E23010032269,32.759034,-117.112059
30801,E23010032270,32.947067,-117.229811
30802,E23010032271,32.721953,-117.169178
30803,E23010032272,32.821203,-117.173673
30804,E23010032273,32.770714,-117.068601
30805,E23010032274,32.784211,-117.236333
30806,E23010032275,32.763319,-117.106390
30807,E23010032276,32.715840,-117.157584
30808,E23010032277,32.751358,-117.090123
30809,E23010032278,32.833211,-117.231957
30810,E23010032280,32.750252,-117.216786
30811,E23010032281,32.803829,-117.207191
30812,E23010032282,32.775360,-117.154402
30813,E23010032283,32.556995,-117.066095
30814,E23010032284,32.692756,-117.073466
30815,E23010032285,32.770055,-117.134516
30816,E23010032286,32.715738,-117.161084
30817,E23010032287,32.799140,-117.116565
30818,E23010032288,32.548725,-117.035212
30819,E23010032289,32.572789,-117.080531
30820,E23010032290,32.811457,-117.228941
30821,E23010032291,32.787771,-117.234596
30822,E23010032292,32.745618,-117.126083
30823,E23010032293,32.747849,-117.208192
30824,E23010032294,32.753183,-117.099780
30825,E23010032295,32.758715,-117.197002
30826,E23010032296,32.912604,-117.232239
30827,E23010032297,32.709532,-117.123676
30828,E23010032298,32.961638,-117.206716
30829,E23010032299,32.759180,-117.128959
30830,E23010032300,32.706559,-117.151523
30831,E23010032302,32.801324,-117.039808
30832,E23010032303,32.805346,-117.017563
30833,E23010032304,32.803673,-117.126511
30834,E23010032305,32.838558,-116.973862
30835,E23010032306,32.742259,-117.051688
30836,E23010032307,32.731392,-117.160285
30837,E23010032308,32.755362,-117.144998
30838,E23010032309,32.799594,-117.242755
30839,E23010032310,32.759026,-117.115212
30840,E23010032311,32.753183,-117.099780
30841,E23010032312,32.707702,-117.083152
30842,E23010032313,32.749550,-117.092303
30843,E23010032314,32.802021,-117.253259
30844,E23010032315,32.702138,-117.116217
30845,E23010032316,32.989819,-117.163669
30846,E23010032317,32.799807,-117.195252
30847,E23010032318,32.741471,-117.163971
30848,E23010032319,32.746866,-117.251063
30849,E23010032320,32.749009,-117.186959
30850,E23010032321,32.745903,-117.102071
30851,E23010032322,32.746460,-117.100940
30852,E23010032323,32.819769,-117.212688
30853,E23010032324,32.712468,-117.148574
30854,E23010032325,32.951730,-117.234265
30855,E23010032326,32.772019,-117.252601
30856,E23010032327,32.707325,-117.149444
30857,E23010032328,32.749357,-117.085844
30858,E23010032330,32.747581,-117.135740
30859,E23010032331,32.800929,-117.247072
30860,E23010032332,32.823485,-117.279704
30861,E23010032333,32.744030,-117.099926
30862,E23010032334,32.767438,-117.056306
30863,E23010032335,32.909949,-117.168466
30864,E23010032337,33.018709,-117.075459
30865,E23010032338,32.813707,-117.248392
30866,E23010032339,32.766726,-117.067362
30867,E23010032340,32.750650,-117.147262
30868,E23010032341,32.809643,-117.067997
30869,E23010032342,32.793157,-117.109191
30870,E23010032343,32.849212,-117.272916
30871,E23010032344,32.820227,-117.175755
30872,E23010032345,32.758978,-117.079469
30873,E23010032346,32.743845,-117.209500
30874,E23010032347,32.741774,-117.187644
30875,E23010032348,32.710528,-117.140238
30876,E23010032349,32.715766,-117.149488
30877,E23010032350,32.831700,-117.131032
30878,E23010032351,32.729280,-117.162101
30879,E23010032352,32.841988,-117.197586
30880,E23010032353,33.025740,-117.075760
30881,E23010032354,32.755182,-117.212308
30882,E23010032355,32.715823,-117.159430
30883,E23010032356,32.903590,-117.243319
30884,E23010032357,32.693819,-117.023872
30885,E23010032358,32.843270,-117.278729
30886,E23010032359,32.807025,-117.118405
30887,E23010032360,32.768930,-117.171608
30888,E23010032361,32.730420,-117.138981
30889,E23010032362,32.749578,-117.096587
30890,E23010032363,32.745903,-117.102077
30891,E23010032364,32.757290,-117.131428
30892,E23010032365,32.787692,-117.097729
30893,E23010032367,32.714783,-117.139686
30894,E23010032368,32.747773,-117.103247
30895,E23010032369,32.832811,-117.271272
30896,E23010032371,32.751517,-117.109443
30897,E23010032372,32.785448,-117.253069
30898,E23010032374,32.839883,-117.271371
30899,E23010032375,32.556937,-117.044618
30900,E23010032376,32.701229,-117.121911
30901,E23010032377,32.823078,-117.228040
30902,E23010032378,32.933180,-117.253359
30903,E23010032379,32.751686,-117.113378
30904,E23010032380,32.748565,-117.249608
30905,E23010032381,32.749983,-117.160899
30906,E23010032382,32.713166,-117.067989
30907,E23010032383,32.781562,-117.149089
30908,E23010032384,32.576475,-117.097094
30909,E23010032386,32.747886,-117.102066
30910,E23010032387,32.567446,-117.055223
30911,E23010032388,32.909511,-117.159492
30912,E23010032389,32.719844,-117.051429
30913,E23010032390,32.767858,-117.171764
30914,E23010032391,32.565976,-117.066729
30915,E23010032392,32.766331,-117.096977
30916,E23010032393,32.775104,-117.144331
30917,E23010032394,32.821824,-117.158694
30918,E23010032395,32.784948,-117.110411
30919,E23010032396,32.960015,-117.158729
30920,E23010032397,32.721281,-117.121775
30921,E23010032399,32.951585,-117.235310
30922,E23010032400,32.924013,-117.221211
30923,E23010032401,32.705494,-117.150712
30924,E23010032402,32.721957,-117.166493
30925,E23010032403,32.747587,-117.146975
30926,E23010032404,32.750138,-117.163052
30927,E23010032405,32.976929,-117.082967
30928,E23010032406,32.837799,-117.085821
30929,E23010032407,32.766736,-117.194958
30930,E23010032408,32.752184,-117.141288
30931,E23010032409,32.834714,-117.184152
30932,E23010032410,32.821044,-117.084914
30933,E23010032411,32.688622,-117.117883
30934,E23010032412,32.890189,-117.210607
30935,E23010032413,32.705306,-117.151760
30936,E23010032414,32.933756,-117.104475
30937,E23010032415,32.699830,-117.029739
30938,E23010032417,32.798695,-117.213467
30939,E23010032418,32.746866,-117.251063
30940,E23010032419,32.556551,-117.056457
30941,E23010032420,32.749540,-117.089604
30942,E23010032421,32.798150,-117.257372
30943,E23010032422,32.710784,-117.083866
30944,E23010032424,32.712922,-117.170371
30945,E23010032425,32.805346,-117.017563
30946,E23010032426,32.791084,-117.101464
30947,E23010032427,32.956491,-117.038732
30948,E23010032429,32.960391,-117.190841
30949,E23010032430,32.745903,-117.102071
30950,E23010032431,32.809716,-117.144497
30951,E23010032432,32.746035,-117.106991
30952,E23010032433,32.749835,-117.214706
30953,E23010032434,32.750313,-117.141284
30954,E23010032436,32.778572,-117.131390
30955,E23010032437,32.749835,-117.214706
30956,E23010032438,32.764225,-117.241930
30957,E23010032440,32.717623,-117.123858
30958,E23010032441,32.949872,-117.124150
30959,E23010032445,32.697026,-117.090549
30960,E23010032446,32.795215,-117.072961
30961,E23010032447,32.774468,-117.063696
30962,E23010032449,32.556662,-117.056871
30963,E23010032451,32.755499,-117.127876
30964,E23010032452,32.872672,-117.213964
30965,E23010032453,32.811799,-117.200921
30966,E23010032454,32.962124,-117.233630
30967,E23010032455,32.759190,-117.117863
30968,E23010032456,32.794790,-117.161398
30969,E23010032457,32.787087,-117.178582
30970,E23010032458,32.769821,-117.135698
30971,E23010032459,32.785002,-117.097757
30972,E23010032460,32.703369,-117.042903
30973,E23010032461,32.772124,-117.249478
30974,E23010032462,32.872672,-117.213964
30975,E23010032463,32.800933,-117.025159
30976,E23010032464,32.811897,-117.008262
30977,E23010032465,32.820490,-117.179847
30978,E23010032466,32.870454,-117.222123
30979,E23010032467,32.705922,-117.085075
30980,E23010032468,32.737931,-117.127127
30981,E23010032469,32.564121,-117.066051
30982,E23010032470,32.746866,-117.251063
30983,E23010032471,32.727045,-117.133838
30984,E23010032472,32.906970,-117.144869
30985,E23010032473,32.812506,-117.268344
30986,E23010032474,32.901899,-117.199550
30987,E23010032475,33.049879,-117.062279
30988,E23010032476,32.947065,-117.129572
30989,E23010032477,32.584161,-117.039694
30990,E23010032478,32.716780,-117.152864
30991,E23010032479,32.570162,-117.034056
30992,E23010032480,32.868617,-117.234039
30993,E23010032481,32.715101,-117.169465
30994,E23010032482,32.803798,-117.260616
30995,E23010032483,32.565976,-117.066729
30996,E23010032485,32.780243,-117.101156
30997,E23010032486,32.694964,-117.118927
30998,E23010032487,32.695931,-117.133815
30999,E23010032488,32.704672,-117.074370
31000,E23010032489,32.785326,-117.095751
31001,E23010032490,32.698051,-117.129492
31002,E23010032491,32.771655,-117.249415
31003,E23010032492,32.678965,-117.052542
31004,E23010032494,32.747047,-117.251092
31005,E23010032495,32.706738,-117.122553
31006,E23010032496,32.927574,-117.014812
31007,E23010032497,32.834602,-117.173497
31008,E23010032498,32.696175,-117.131635
31009,E23010032499,32.746631,-117.210238
31010,E23010032500,32.774750,-117.153867
31011,E23010032501,32.715776,-117.154718
31012,E23010032502,32.570977,-117.093062
31013,E23010032503,32.896788,-117.129004
31014,E23010032504,32.675776,-117.042565
31015,E23010032505,32.745801,-117.249320
31016,E23010032506,32.725566,-117.172082
31017,E23010032507,32.792464,-117.191414
31018,E23010032508,32.780353,-117.221882
31019,E23010032509,32.698026,-117.139315
31020,E23010032510,32.712468,-117.148574
31021,E23010032511,32.805436,-117.129302
31022,E23010032512,32.746631,-117.210238
31023,E23010032513,32.882498,-117.224451
31024,E23010032514,32.715236,-117.025157
31025,E23010032515,32.801527,-117.156374
31026,E23010032516,32.554343,-116.942522
31027,E23010032517,32.970746,-117.096395
31028,E23010032518,32.545300,-117.030612
31029,E23010032519,32.711541,-117.152817
31030,E23010032520,32.565839,-116.968702
31031,E23010032521,32.753110,-117.248362
31032,E23010032522,32.704316,-117.129476
31033,E23010032523,32.733852,-117.096192
31034,E23010032524,32.716045,-117.163976
31035,E23010032525,32.714055,-117.155841
31036,E23010032526,32.832723,-117.146042
31037,E23010032527,32.750379,-117.155573
31038,E23010032528,32.907781,-117.093108
31039,E23010032529,32.721940,-117.109111
31040,E23010032530,32.872672,-117.213964
31041,E23010032531,32.717984,-117.164032
31042,E23010032532,32.755182,-117.212308
31043,E23010032533,32.711668,-117.127410
31044,E23010032534,32.706321,-117.142418
31045,E23010032535,32.706321,-117.142418
31046,E23010032536,32.706321,-117.142418
31047,E23010032537,32.706321,-117.142418
31048,E23010032538,32.706321,-117.142418
31049,E23010032539,32.706321,-117.142418
31050,E23010032540,32.712638,-117.149463
31051,E23010032541,32.706321,-117.142418
31052,E23010032542,32.706321,-117.142418
31053,E23010032543,32.706321,-117.142418
31054,E23010032544,32.706321,-117.142418
31055,E23010032545,32.706321,-117.142418
31056,E23010032546,32.706321,-117.142418
31057,E23010032547,32.706321,-117.142418
31058,E23010032548,32.706321,-117.142418
31059,E23010032549,32.706321,-117.142418
31060,E23010032550,32.706321,-117.142418
31061,E23010032551,32.750251,-117.070386
31062,E23010032552,32.755362,-117.144998
31063,E23010032553,32.744204,-117.187597
31064,E23010032554,32.770767,-117.104628
31065,E23010032555,32.747849,-117.208192
31066,E23010032556,32.603118,-117.078816
31067,E23010032557,32.709485,-117.161795
31068,E23010032558,32.801114,-117.234831
31069,E23010032559,32.711814,-117.142442
31070,E23010032560,32.802984,-117.008199
31071,E23010032561,32.959768,-117.206969
31072,E23010032562,32.709560,-117.132944
31073,E23010032563,32.759391,-117.177008
31074,E23010032564,32.716624,-117.161606
31075,E23010032565,32.711728,-117.125265
31076,E23010032566,32.834655,-117.127115
31077,E23010032567,32.957585,-117.205701
31078,E23010032568,32.734814,-117.093415
31079,E23010032569,32.741727,-117.159749
31080,E23010032570,32.714783,-117.139686
31081,E23010032571,32.713679,-117.149476
31082,E23010032573,32.710528,-117.140238
31083,E23010032574,32.797759,-117.250005
31084,E23010032575,32.777642,-117.058757
31085,E23010032576,32.715738,-117.161084
31086,E23010032577,32.715738,-117.161084
31087,E23010032578,32.693819,-117.023872
31088,E23010032579,32.715738,-117.161084
31089,E23010032580,32.737725,-117.228846
31090,E23010032581,32.706299,-117.150366
31091,E23010032582,32.732951,-117.088323
31092,E23010032583,32.759107,-117.176299
31093,E23010032584,32.771369,-117.162023
31094,E23010032585,32.903569,-117.110470
31095,E23010032586,32.715317,-117.161976
31096,E23010032587,32.717947,-117.131733
31097,E23010032588,32.750622,-117.209173
31098,E23010032589,32.760969,-117.150043
31099,E23010032590,32.953956,-117.233998
31100,E23010032591,32.723229,-117.107618
31101,E23010032592,32.712468,-117.148574
31102,E23010032593,32.796683,-117.255709
31103,E23010032594,32.767858,-117.171764
31104,E23010032595,32.716827,-117.154724
31105,E23010032596,32.548725,-117.035212
31106,E23010032597,32.827770,-117.206050
31107,E23010032598,32.745590,-117.058954
31108,E23010032599,32.727331,-117.101559
31109,E23010032600,33.016815,-117.076604
31110,E23010032601,32.548725,-117.035212
31111,E23010032602,32.738739,-117.079678
31112,E23010032603,32.678993,-117.037407
31113,E23010032604,32.748898,-117.090836
31114,E23010032605,32.751586,-117.119281
31115,E23010032606,32.706559,-117.151523
31116,E23010032607,32.800275,-117.213436
31117,E23010032608,32.712468,-117.148574
31118,E23010032609,32.721953,-117.169178
31119,E23010032610,32.832723,-117.146042
31120,E23010032611,32.706394,-117.133874
31121,E23010032612,32.718054,-117.161447
31122,E23010032613,32.954937,-117.209384
31123,E23010032614,32.723714,-117.245245
31124,E23010032616,32.716827,-117.154724
31125,E23010032617,32.703473,-117.077822
31126,E23010032618,32.545623,-117.043401
31127,E23010032619,32.714055,-117.155841
31128,E23010032620,32.747272,-117.086990
31129,E23010032621,32.704961,-117.149321
31130,E23010032622,32.992334,-117.078258
31131,E23010032623,32.731421,-117.155333
31132,E23010032624,32.686671,-117.049157
31133,E23010032625,32.705457,-117.150684
31134,E23010032626,32.951986,-117.247756
31135,E23010032627,32.800612,-117.011080
31136,E23010032628,32.748898,-117.079542
31137,E23010032630,32.840748,-117.189061
31138,E23010032631,32.725103,-117.162970
31139,E23010032632,32.962381,-117.190209
31140,E23010032633,32.850516,-117.255057
31141,E23010032634,32.896467,-117.131053
31142,E23010032635,32.703542,-117.150453
31143,E23010032636,32.751945,-117.205345
31144,E23010032637,32.716177,-117.156539
31145,E23010032638,32.708352,-117.159202
31146,E23010032639,32.682437,-117.110966
31147,E23010032640,32.556551,-117.056457
31148,E23010032641,32.836026,-117.187055
31149,E23010032642,32.731297,-117.105227
31150,E23010032643,32.940207,-117.188555
31151,E23010032644,32.734090,-117.113276
31152,E23010032645,32.715999,-117.167796
31153,E23010032646,32.708581,-117.152209
31154,E23010032647,32.755827,-117.220532
31155,E23010032649,32.783120,-117.087420
31156,E23010032650,32.698858,-117.125159
31157,E23010032651,32.801515,-117.040423
31158,E23010032652,32.705266,-117.135475
31159,E23010032653,32.701186,-117.053500
31160,E23010032654,32.727045,-117.133838
31161,E23010032655,32.711814,-117.142442
31162,E23010032656,32.849212,-117.272916
31163,E23010032657,32.757795,-117.088989
31164,E23010032658,32.751945,-117.205345
31165,E23010032659,32.711542,-117.146718
31166,E23010032660,32.697559,-117.118833
31167,E23010032661,32.813751,-117.181870
31168,E23010032662,32.705457,-117.150684
31169,E23010032663,32.887173,-117.149373
31170,E23010032664,32.705266,-117.135475
31171,E23010032665,32.765393,-117.196920
31172,E23010032666,32.746460,-117.100940
31173,E23010032667,32.714873,-117.146740
31174,E23010032668,32.753110,-117.248362
31175,E23010032669,32.781588,-117.083148
31176,E23010032670,32.751945,-117.205345
31177,E23010032671,32.715749,-117.161979
31178,E23010032672,32.937473,-117.124795
31179,E23010032673,32.567230,-117.059492
31180,E23010032674,32.558591,-116.938161
31181,E23010032675,32.783683,-117.206908
31182,E23010032676,32.710460,-117.159206
31183,E23010032677,32.735864,-117.219716
31184,E23010032678,32.719320,-117.090578
31185,E23010032679,32.751858,-117.243986
31186,E23010032680,32.578444,-117.083583
31187,E23010032681,32.831513,-117.175675
31188,E23010032682,32.954443,-117.210017
31189,E23010032683,32.712763,-117.160160
31190,E23010032684,32.777457,-117.149299
31191,E23010032685,32.747755,-117.191340
31192,E23010032686,32.742150,-117.098827
31193,E23010032688,32.992334,-117.078258
31194,E23010032689,32.712462,-117.149461
31195,E23010032690,32.955651,-117.191701
31196,E23010032692,32.779007,-117.127047
31197,E23010032693,32.757290,-117.131428
31198,E23010032694,32.753041,-117.083630
31199,E23010032695,32.759886,-117.185705
31200,E23010032696,32.755628,-117.207395
31201,E23010032697,32.715992,-117.166790
31202,E23010032698,32.979037,-117.082045
31203,E23010032699,32.718054,-117.161447
31204,E23010032700,32.686717,-117.116755
31205,E23010032701,32.713662,-117.151960
31206,E23010032702,32.797378,-117.255992
31207,E23010032703,32.760994,-117.139749
31208,E23010032704,32.698051,-117.129492
31209,E23010032705,32.716990,-117.154433
31210,E23010032706,32.707028,-117.154899
31211,E23010032707,32.710473,-117.151902
31212,E23010032708,32.825473,-117.139251
31213,E23010032709,32.715973,-117.151728
31214,E23010032710,32.940207,-117.188555
31215,E23010032711,32.709531,-117.148740
31216,E23010032712,32.722202,-117.170306
31217,E23010032713,32.733414,-117.146084
31218,E23010032714,32.716786,-117.164748
31219,E23010032715,32.708395,-117.148561
31220,E23010032716,32.766525,-117.185447
31221,E23010032717,32.716808,-117.156542
31222,E23010032718,32.720000,-117.158498
31223,E23010032719,32.705290,-117.145768
31224,E23010032720,32.787692,-117.097729
31225,E23010032721,32.717829,-117.154736
31226,E23010032722,32.563668,-117.044662
31227,E23010032723,32.714417,-117.159012
31228,E23010032724,32.756358,-117.090077
31229,E23010032725,33.020851,-117.119723
31230,E23010032726,32.712400,-117.154674
31231,E23010032727,32.709485,-117.161795
31232,E23010032728,32.717770,-117.166815
31233,E23010032729,32.889868,-117.251192
31234,E23010032730,32.720069,-117.110179
31235,E23010032731,32.707586,-117.160287
31236,E23010032732,32.715895,-117.154420
31237,E23010032733,32.707028,-117.154899
31238,E23010032735,32.717821,-117.155632
31239,E23010032736,33.005219,-117.092667
31240,E23010032737,32.785390,-117.254027
31241,E23010032738,32.746966,-117.025486
31242,E23010032739,32.774178,-117.142035
31243,E23010032740,32.706299,-117.150366
31244,E23010032741,32.750343,-117.130164
31245,E23010032742,32.747808,-117.106986
31246,E23010032743,32.755556,-117.239355
31247,E23010032744,32.809860,-117.131776
31248,E23010032745,32.569170,-117.084042
31249,E23010032746,32.814833,-117.151705
31250,E23010032747,32.769451,-117.170218
31251,E23010032748,32.823941,-117.158712
31252,E23010032749,32.784383,-117.169288
31253,E23010032750,32.825841,-117.161701
31254,E23010032751,32.806118,-117.155391
31255,E23010032752,32.809666,-117.147200
31256,E23010032753,32.765008,-117.195069
31257,E23010032754,32.828969,-117.161689
31258,E23010032755,32.757308,-117.083611
31259,E23010032756,32.834532,-117.152881
31260,E23010032757,32.706559,-117.151523
31261,E23010032758,32.705687,-117.148547
31262,E23010032759,32.828969,-117.161689
31263,E23010032760,32.814833,-117.151705
31264,E23010032761,32.553362,-116.980134
31265,E23010032762,32.850123,-117.271611
31266,E23010032763,32.770646,-117.159583
31267,E23010032764,32.745903,-117.102071
